event_id,session_id,event_type
6402,1809,checkout
6403,2560,homepage_view
6404,1878,homepage_view
6405,1750,product_view
6406,1910,homepage_view
6407,2624,add_to_cart
6408,3596,product_view
6409,2770,homepage_view
6410,1336,add_to_cart
6411,1198,checkout
6412,2479,purchase
6413,768,product_view
6414,2511,product_view
6415,101,homepage_view
6416,3088,homepage_view
6417,1733,product_view
6418,3330,purchase
6419,1920,homepage_view
6420,2292,homepage_view
6421,1372,homepage_view
6422,3321,homepage_view
6423,105,homepage_view
6424,694,product_view
6425,1691,product_view
6426,1311,homepage_view
6427,3241,homepage_view
6428,3492,add_to_cart
6429,1071,product_view
6430,1067,homepage_view
6431,3393,purchase
6432,818,product_view
6433,2269,add_to_cart
6434,1537,checkout
6435,3784,product_view
6436,3513,checkout
6437,2192,purchase
6438,890,homepage_view
6439,3100,checkout
6440,1878,homepage_view
6441,1874,homepage_view
6442,790,checkout
6443,553,purchase
6444,844,add_to_cart
6445,659,homepage_view
6446,3929,product_view
6447,3762,product_view
6448,3899,homepage_view
6449,2885,purchase
6450,1019,product_view
6451,1954,homepage_view
6452,1191,homepage_view
6453,3707,product_view
6454,3658,add_to_cart
6455,751,homepage_view
6456,2297,checkout
6457,775,homepage_view
6458,2812,product_view
6459,1381,add_to_cart
6460,3183,homepage_view
6461,692,add_to_cart
6462,3772,checkout
6463,2868,add_to_cart
6464,719,product_view
6465,234,checkout
6466,2072,purchase
6467,3098,homepage_view
6468,1405,add_to_cart
6469,3802,homepage_view
6470,1006,homepage_view
6471,1370,homepage_view
6472,1402,purchase
6473,2570,product_view
6474,2065,homepage_view
6475,2293,homepage_view
6476,2766,purchase
6477,2818,product_view
6478,3696,product_view
6479,717,checkout
6480,1563,add_to_cart
6481,3655,homepage_view
6482,1712,product_view
6483,1226,purchase
6484,1272,purchase
6485,2166,homepage_view
6486,9,homepage_view
6487,598,homepage_view
6488,23,product_view
6489,1991,add_to_cart
6490,2288,homepage_view
6491,1609,add_to_cart
6492,2075,add_to_cart
6493,3032,add_to_cart
6494,3933,purchase
6495,1105,product_view
6496,3668,product_view
6497,2247,add_to_cart
6498,3627,checkout
6499,2823,homepage_view
6500,92,checkout
6501,851,homepage_view
6502,1983,homepage_view
6503,1108,homepage_view
6504,300,purchase
6505,2344,product_view
6506,2695,homepage_view
6507,1478,purchase
6508,1305,add_to_cart
6509,1001,checkout
6510,1083,homepage_view
6511,2957,homepage_view
6512,2919,product_view
6513,1366,checkout
6514,2801,add_to_cart
6515,3537,add_to_cart
6516,3952,add_to_cart
6517,2390,homepage_view
6518,3682,add_to_cart
6519,2110,product_view
6520,776,homepage_view
6521,2673,homepage_view
6522,1453,checkout
6523,1682,checkout
6524,1752,homepage_view
6525,2304,homepage_view
6526,2876,homepage_view
6527,3062,purchase
6528,1852,add_to_cart
6529,1898,purchase
6530,3842,checkout
6531,1730,product_view
6532,3419,homepage_view
6533,3598,product_view
6534,1328,homepage_view
6535,615,homepage_view
6536,245,homepage_view
6537,757,add_to_cart
6538,824,product_view
6539,2828,product_view
6540,3808,product_view
6541,2780,homepage_view
6542,1847,add_to_cart
6543,1436,add_to_cart
6544,2926,homepage_view
6545,1241,add_to_cart
6546,516,product_view
6547,474,homepage_view
6548,36,homepage_view
6549,3250,purchase
6550,1411,homepage_view
6551,1793,product_view
6552,3089,checkout
6553,1735,product_view
6554,830,homepage_view
6555,3120,checkout
6556,3134,product_view
6557,1093,add_to_cart
6558,3731,add_to_cart
6559,3943,checkout
6560,2414,purchase
6561,1186,checkout
6562,1763,add_to_cart
6563,945,checkout
6564,3024,purchase
6565,1512,purchase
6566,431,checkout
6567,2023,homepage_view
6568,859,add_to_cart
6569,3561,homepage_view
6570,230,product_view
6571,2418,homepage_view
6572,178,purchase
6573,3929,product_view
6574,1434,add_to_cart
6575,2616,product_view
6576,1614,homepage_view
6577,3342,product_view
6578,3278,add_to_cart
6579,2841,checkout
6580,1764,homepage_view
6581,2948,homepage_view
6582,1775,add_to_cart
6583,975,homepage_view
6584,3872,homepage_view
6585,82,homepage_view
6586,846,add_to_cart
6587,2810,homepage_view
6588,1217,add_to_cart
6589,618,purchase
6590,3261,checkout
6591,3348,product_view
6592,3146,product_view
6593,3082,homepage_view
6594,3707,homepage_view
6595,2264,homepage_view
6596,2338,product_view
6597,445,product_view
6598,923,purchase
6599,2600,purchase
6600,193,homepage_view
6601,1663,add_to_cart
6602,289,homepage_view
6603,2631,add_to_cart
6604,3721,homepage_view
6605,1168,purchase
6606,3461,checkout
6607,3938,homepage_view
6608,3964,checkout
6609,1431,add_to_cart
6610,1835,product_view
6611,3442,add_to_cart
6612,2905,add_to_cart
6613,3513,checkout
6614,1971,checkout
6615,2829,product_view
6616,896,checkout
6617,920,purchase
6618,3723,product_view
6619,2612,homepage_view
6620,2035,add_to_cart
6621,1553,purchase
6622,1701,homepage_view
6623,2061,product_view
6624,1726,homepage_view
6625,3035,checkout
6626,2388,purchase
6627,2913,product_view
6628,1898,product_view
6629,3936,purchase
6630,1800,homepage_view
6631,312,checkout
6632,2781,product_view
6633,1128,product_view
6634,339,product_view
6635,3270,add_to_cart
6636,2348,purchase
6637,3516,purchase
6638,359,checkout
6639,3440,homepage_view
6640,2217,product_view
6641,1173,product_view
6642,2809,purchase
6643,768,product_view
6644,3030,purchase
6645,2090,purchase
6646,202,add_to_cart
6647,3018,checkout
6648,3316,purchase
6649,1693,checkout
6650,464,add_to_cart
6651,449,checkout
6652,913,homepage_view
6653,798,add_to_cart
6654,794,homepage_view
6655,437,homepage_view
6656,1917,checkout
6657,1774,add_to_cart
6658,531,homepage_view
6659,565,product_view
6660,1621,purchase
6661,1297,checkout
6662,3502,homepage_view
6663,2920,purchase
6664,213,product_view
6665,949,add_to_cart
6666,3945,add_to_cart
6667,1128,purchase
6668,192,checkout
6669,3761,homepage_view
6670,3731,add_to_cart
6671,1404,product_view
6672,1991,product_view
6673,1105,product_view
6674,705,product_view
6675,549,product_view
6676,3449,homepage_view
6677,1862,add_to_cart
6678,154,add_to_cart
6679,1666,product_view
6680,571,purchase
6681,3808,homepage_view
6682,1785,add_to_cart
6683,2288,add_to_cart
6684,2422,homepage_view
6685,3973,homepage_view
6686,805,purchase
6687,799,product_view
6688,3276,product_view
6689,611,product_view
6690,3422,checkout
6691,2736,product_view
6692,2822,checkout
6693,1807,product_view
6694,143,product_view
6695,3261,homepage_view
6696,272,checkout
6697,1556,add_to_cart
6698,3917,product_view
6699,3372,homepage_view
6700,2474,product_view
6701,2094,homepage_view
6702,2143,product_view
6703,2112,checkout
6704,2461,checkout
6705,3715,homepage_view
6706,3081,purchase
6707,459,purchase
6708,1739,product_view
6709,1433,product_view
6710,2518,purchase
6711,2858,add_to_cart
6712,506,product_view
6713,1710,add_to_cart
6714,1097,homepage_view
6715,84,checkout
6716,59,product_view
6717,1045,add_to_cart
6718,1482,homepage_view
6719,2966,product_view
6720,2205,product_view
6721,3903,product_view
6722,1353,checkout
6723,1597,homepage_view
6724,576,homepage_view
6725,2885,add_to_cart
6726,680,add_to_cart
6727,203,homepage_view
6728,3713,homepage_view
6729,3829,purchase
6730,1130,homepage_view
6731,3905,checkout
6732,3194,product_view
6733,318,add_to_cart
6734,1206,homepage_view
6735,1639,checkout
6736,3388,homepage_view
6737,3886,product_view
6738,1797,homepage_view
6739,3697,checkout
6740,406,checkout
6741,3034,product_view
6742,2997,product_view
6743,3142,checkout
6744,3232,checkout
6745,3312,add_to_cart
6746,3595,purchase
6747,3210,product_view
6748,2543,homepage_view
6749,679,homepage_view
6750,1271,add_to_cart
6751,1890,product_view
6752,3615,homepage_view
6753,1548,homepage_view
6754,3315,product_view
6755,1644,homepage_view
6756,1360,homepage_view
6757,1446,purchase
6758,835,product_view
6759,2242,homepage_view
6760,2356,add_to_cart
6761,1669,checkout
6762,1931,add_to_cart
6763,2554,homepage_view
6764,281,checkout
6765,3875,product_view
6766,2723,product_view
6767,1814,add_to_cart
6768,933,add_to_cart
6769,3511,add_to_cart
6770,2763,purchase
6771,608,add_to_cart
6772,483,checkout
6773,1247,add_to_cart
6774,1773,product_view
6775,2165,product_view
6776,3016,homepage_view
6777,192,homepage_view
6778,2836,checkout
6779,2666,add_to_cart
6780,2018,homepage_view
6781,2564,product_view
6782,3602,homepage_view
6783,307,checkout
6784,532,homepage_view
6785,122,add_to_cart
6786,2697,add_to_cart
6787,592,product_view
6788,3226,homepage_view
6789,2918,product_view
6790,3609,checkout
6791,1476,checkout
6792,3241,add_to_cart
6793,59,add_to_cart
6794,2349,homepage_view
6795,2601,homepage_view
6796,1574,checkout
6797,1141,checkout
6798,1811,add_to_cart
6799,1806,add_to_cart
6800,3199,product_view
6801,3477,homepage_view
6802,399,add_to_cart
6803,2563,purchase
6804,2853,product_view
6805,3957,product_view
6806,2546,homepage_view
6807,942,homepage_view
6808,528,product_view
6809,2446,purchase
6810,3337,checkout
6811,1775,checkout
6812,3335,add_to_cart
6813,1422,product_view
6814,1670,purchase
6815,3797,product_view
6816,1551,purchase
6817,436,checkout
6818,840,product_view
6819,360,product_view
6820,1153,product_view
6821,864,homepage_view
6822,2682,product_view
6823,3313,checkout
6824,1651,add_to_cart
6825,1733,homepage_view
6826,1246,product_view
6827,2262,add_to_cart
6828,916,product_view
6829,2640,product_view
6830,1799,add_to_cart
6831,2183,product_view
6832,3890,homepage_view
6833,2802,product_view
6834,386,product_view
6835,1327,homepage_view
6836,1806,product_view
6837,3359,product_view
6838,1586,checkout
6839,1213,add_to_cart
6840,3369,add_to_cart
6841,1550,product_view
6842,389,homepage_view
6843,3531,product_view
6844,2792,checkout
6845,3333,product_view
6846,704,product_view
6847,2973,homepage_view
6848,1739,purchase
6849,2821,purchase
6850,3185,homepage_view
6851,3958,add_to_cart
6852,864,homepage_view
6853,1060,add_to_cart
6854,79,homepage_view
6855,1299,homepage_view
6856,1302,homepage_view
6857,674,purchase
6858,2360,checkout
6859,3601,homepage_view
6860,204,add_to_cart
6861,985,homepage_view
6862,1976,homepage_view
6863,17,checkout
6864,3786,homepage_view
6865,476,add_to_cart
6866,3583,product_view
6867,1017,homepage_view
6868,210,product_view
6869,499,purchase
6870,3474,checkout
6871,429,homepage_view
6872,3150,checkout
6873,3640,purchase
6874,3152,homepage_view
6875,1330,product_view
6876,2106,homepage_view
6877,1554,product_view
6878,1232,add_to_cart
6879,1535,homepage_view
6880,3207,homepage_view
6881,1868,product_view
6882,3042,product_view
6883,2570,product_view
6884,2629,add_to_cart
6885,1877,homepage_view
6886,899,product_view
6887,1107,homepage_view
6888,2669,purchase
6889,1068,product_view
6890,1507,homepage_view
6891,3014,homepage_view
6892,2958,homepage_view
6893,1668,homepage_view
6894,493,add_to_cart
6895,2547,checkout
6896,3090,product_view
6897,605,product_view
6898,948,add_to_cart
6899,294,product_view
6900,1172,homepage_view
6901,3544,homepage_view
6902,2019,checkout
6903,172,checkout
6904,1587,homepage_view
6905,531,homepage_view
6906,1144,checkout
6907,1860,product_view
6908,1761,add_to_cart
6909,2114,homepage_view
6910,2189,purchase
6911,2494,checkout
6912,3578,homepage_view
6913,189,product_view
6914,158,homepage_view
6915,3682,product_view
6916,2718,add_to_cart
6917,1971,product_view
6918,246,add_to_cart
6919,2904,homepage_view
6920,2992,add_to_cart
6921,2796,product_view
6922,3105,checkout
6923,3433,homepage_view
6924,3825,product_view
6925,2378,product_view
6926,2560,product_view
6927,850,product_view
6928,1811,product_view
6929,1095,purchase
6930,1337,homepage_view
6931,3987,checkout
6932,3800,product_view
6933,2127,product_view
6934,169,add_to_cart
6935,2858,checkout
6936,3031,product_view
6937,2228,checkout
6938,1652,homepage_view
6939,2308,add_to_cart
6940,1510,product_view
6941,1796,product_view
6942,3077,product_view
6943,2345,product_view
6944,620,product_view
6945,2903,product_view
6946,2408,add_to_cart
6947,2165,product_view
6948,357,product_view
6949,3005,homepage_view
6950,3915,checkout
6951,2487,checkout
6952,3403,homepage_view
6953,3597,homepage_view
6954,1678,homepage_view
6955,1212,checkout
6956,1305,checkout
6957,1535,homepage_view
6958,1490,checkout
6959,3187,homepage_view
6960,1964,homepage_view
6961,3308,purchase
6962,1362,checkout
6963,2570,checkout
6964,199,product_view
6965,1788,product_view
6966,1074,checkout
6967,1166,add_to_cart
6968,1807,homepage_view
6969,3600,product_view
6970,1538,checkout
6971,2718,purchase
6972,3102,add_to_cart
6973,3154,add_to_cart
6974,31,homepage_view
6975,3820,add_to_cart
6976,3056,add_to_cart
6977,2381,homepage_view
6978,660,checkout
6979,2225,purchase
6980,2418,homepage_view
6981,547,checkout
6982,2583,add_to_cart
6983,1130,add_to_cart
6984,2145,checkout
6985,2278,homepage_view
6986,2275,checkout
6987,371,product_view
6988,1124,checkout
6989,1469,product_view
6990,1492,homepage_view
6991,2103,product_view
6992,3267,homepage_view
6993,3592,homepage_view
6994,2472,homepage_view
6995,2363,checkout
6996,1152,checkout
6997,2080,purchase
6998,93,checkout
6999,2567,checkout
7000,1282,homepage_view
7001,2901,checkout
7002,1926,checkout
7003,1244,homepage_view
7004,2800,add_to_cart
7005,3178,product_view
7006,1572,purchase
7007,416,add_to_cart
7008,2605,purchase
7009,3882,homepage_view
7010,3381,homepage_view
7011,2414,purchase
7012,1545,homepage_view
7013,3531,product_view
7014,2647,add_to_cart
7015,3442,checkout
7016,2379,homepage_view
7017,689,homepage_view
7018,1666,product_view
7019,3779,product_view
7020,2059,product_view
7021,2866,checkout
7022,1531,add_to_cart
7023,419,checkout
7024,1146,homepage_view
7025,911,add_to_cart
7026,3307,purchase
7027,1355,add_to_cart
7028,1567,homepage_view
7029,2396,purchase
7030,3006,product_view
7031,412,checkout
7032,1248,homepage_view
7033,153,add_to_cart
7034,1236,purchase
7035,92,product_view
7036,3993,homepage_view
7037,331,homepage_view
7038,3539,homepage_view
7039,3932,product_view
7040,1665,add_to_cart
7041,955,homepage_view
7042,3781,homepage_view
7043,3018,product_view
7044,2602,product_view
7045,3950,add_to_cart
7046,2978,add_to_cart
7047,1252,checkout
7048,194,homepage_view
7049,530,product_view
7050,2893,product_view
7051,1267,homepage_view
7052,3461,product_view
7053,3348,checkout
7054,1474,homepage_view
7055,639,homepage_view
7056,1611,add_to_cart
7057,1598,add_to_cart
7058,2526,product_view
7059,2528,add_to_cart
7060,2336,purchase
7061,698,homepage_view
7062,3762,homepage_view
7063,2046,homepage_view
7064,1702,add_to_cart
7065,2743,product_view
7066,540,purchase
7067,330,add_to_cart
7068,470,product_view
7069,3831,homepage_view
7070,2897,add_to_cart
7071,534,homepage_view
7072,1963,purchase
7073,467,product_view
7074,3025,homepage_view
7075,2468,add_to_cart
7076,3680,homepage_view
7077,3194,product_view
7078,762,homepage_view
7079,1006,add_to_cart
7080,891,product_view
7081,2356,product_view
7082,1956,add_to_cart
7083,2972,homepage_view
7084,2382,product_view
7085,954,product_view
7086,1444,product_view
7087,3398,purchase
7088,3070,homepage_view
7089,1673,add_to_cart
7090,2837,product_view
7091,832,product_view
7092,844,checkout
7093,3645,homepage_view
7094,2298,checkout
7095,3167,homepage_view
7096,1320,product_view
7097,184,add_to_cart
7098,1284,homepage_view
7099,2847,checkout
7100,1691,homepage_view
7101,2234,checkout
7102,1433,product_view
7103,3141,add_to_cart
7104,2886,purchase
7105,1797,product_view
7106,627,homepage_view
7107,2907,checkout
7108,2056,homepage_view
7109,3337,add_to_cart
7110,783,purchase
7111,1508,add_to_cart
7112,1785,homepage_view
7113,3689,homepage_view
7114,775,homepage_view
7115,1760,product_view
7116,1864,homepage_view
7117,1007,checkout
7118,3443,product_view
7119,3855,purchase
7120,677,checkout
7121,3155,purchase
7122,1831,homepage_view
7123,3718,product_view
7124,211,product_view
7125,1337,homepage_view
7126,1628,add_to_cart
7127,1361,checkout
7128,490,homepage_view
7129,1427,homepage_view
7130,2687,homepage_view
7131,191,checkout
7132,2719,purchase
7133,843,homepage_view
7134,335,product_view
7135,3594,purchase
7136,1643,product_view
7137,1111,add_to_cart
7138,579,homepage_view
7139,62,product_view
7140,387,product_view
7141,1170,add_to_cart
7142,2201,homepage_view
7143,619,homepage_view
7144,1684,product_view
7145,2746,product_view
7146,3421,checkout
7147,1878,checkout
7148,2226,homepage_view
7149,3961,checkout
7150,2895,homepage_view
7151,487,product_view
7152,3850,checkout
7153,3733,homepage_view
7154,3319,homepage_view
7155,1278,product_view
7156,2548,add_to_cart
7157,541,product_view
7158,3424,product_view
7159,1536,checkout
7160,3850,checkout
7161,2061,checkout
7162,3631,product_view
7163,151,homepage_view
7164,1074,homepage_view
7165,1239,add_to_cart
7166,991,add_to_cart
7167,2692,purchase
7168,372,homepage_view
7169,1137,homepage_view
7170,2300,homepage_view
7171,3413,homepage_view
7172,2101,product_view
7173,1154,purchase
7174,3908,add_to_cart
7175,193,product_view
7176,2639,add_to_cart
7177,1081,homepage_view
7178,2145,checkout
7179,198,add_to_cart
7180,3719,homepage_view
7181,2195,add_to_cart
7182,3756,add_to_cart
7183,1599,homepage_view
7184,1601,homepage_view
7185,3367,product_view
7186,2771,homepage_view
7187,3693,homepage_view
7188,3866,product_view
7189,684,product_view
7190,3084,add_to_cart
7191,3990,purchase
7192,333,add_to_cart
7193,1244,add_to_cart
7194,1422,checkout
7195,1366,add_to_cart
7196,1822,homepage_view
7197,2560,product_view
7198,2220,add_to_cart
7199,1492,add_to_cart
7200,1772,purchase
7201,2011,add_to_cart
7202,3238,checkout
7203,3771,homepage_view
7204,3242,product_view
7205,2612,purchase
7206,2560,homepage_view
7207,3903,homepage_view
7208,1213,product_view
7209,1144,checkout
7210,105,homepage_view
7211,2722,add_to_cart
7212,807,homepage_view
7213,1065,product_view
7214,889,purchase
7215,2924,homepage_view
7216,2725,homepage_view
7217,321,product_view
7218,3958,product_view
7219,2383,homepage_view
7220,3232,product_view
7221,2312,purchase
7222,2913,product_view
7223,3602,product_view
7224,3757,product_view
7225,1501,product_view
7226,2400,homepage_view
7227,1569,add_to_cart
7228,1797,purchase
7229,3282,homepage_view
7230,1520,add_to_cart
7231,1919,homepage_view
7232,1866,add_to_cart
7233,1406,product_view
7234,2724,product_view
7235,1505,product_view
7236,2967,homepage_view
7237,1960,checkout
7238,5,product_view
7239,2082,homepage_view
7240,3864,purchase
7241,1169,homepage_view
7242,2399,add_to_cart
7243,2631,product_view
7244,2513,product_view
7245,348,homepage_view
7246,1766,product_view
7247,125,homepage_view
7248,1814,add_to_cart
7249,3343,add_to_cart
7250,2405,add_to_cart
7251,2575,checkout
7252,3826,purchase
7253,498,product_view
7254,1177,add_to_cart
7255,53,homepage_view
7256,149,checkout
7257,503,checkout
7258,870,homepage_view
7259,3522,product_view
7260,219,purchase
7261,3697,homepage_view
7262,3872,product_view
7263,1301,product_view
7264,2500,product_view
7265,3500,homepage_view
7266,2131,homepage_view
7267,3290,homepage_view
7268,738,checkout
7269,3854,product_view
7270,2575,product_view
7271,2452,product_view
7272,290,homepage_view
7273,2468,purchase
7274,339,checkout
7275,2825,product_view
7276,2759,product_view
7277,1694,add_to_cart
7278,1869,product_view
7279,987,homepage_view
7280,959,product_view
7281,3491,purchase
7282,3981,homepage_view
7283,1231,product_view
7284,2734,homepage_view
7285,3768,homepage_view
7286,1289,add_to_cart
7287,2007,homepage_view
7288,3830,purchase
7289,3108,product_view
7290,373,homepage_view
7291,1512,product_view
7292,3331,checkout
7293,3042,homepage_view
7294,531,product_view
7295,924,checkout
7296,23,homepage_view
7297,2152,purchase
7298,241,homepage_view
7299,1005,homepage_view
7300,2951,add_to_cart
7301,1897,homepage_view
7302,3788,add_to_cart
7303,3325,product_view
7304,1166,homepage_view
7305,814,purchase
7306,655,add_to_cart
7307,3523,product_view
7308,783,product_view
7309,2355,homepage_view
7310,3572,add_to_cart
7311,3694,checkout
7312,8,homepage_view
7313,3141,product_view
7314,3774,product_view
7315,1715,product_view
7316,575,checkout
7317,3140,homepage_view
7318,3790,homepage_view
7319,912,homepage_view
7320,3480,product_view
7321,518,homepage_view
7322,3191,checkout
7323,3897,add_to_cart
7324,3103,homepage_view
7325,1542,add_to_cart
7326,483,add_to_cart
7327,2255,homepage_view
7328,2717,homepage_view
7329,579,homepage_view
7330,387,homepage_view
7331,412,checkout
7332,1866,product_view
7333,1394,purchase
7334,1377,checkout
7335,1968,homepage_view
7336,1360,checkout
7337,2939,homepage_view
7338,906,homepage_view
7339,1313,add_to_cart
7340,963,product_view
7341,965,product_view
7342,2188,add_to_cart
7343,1977,checkout
7344,2348,product_view
7345,1037,product_view
7346,664,product_view
7347,3500,add_to_cart
7348,825,homepage_view
7349,1888,purchase
7350,2448,add_to_cart
7351,992,add_to_cart
7352,1133,purchase
7353,3557,purchase
7354,3960,homepage_view
7355,3428,homepage_view
7356,2197,checkout
7357,3951,purchase
7358,1740,add_to_cart
7359,2355,product_view
7360,3605,add_to_cart
7361,1084,homepage_view
7362,435,purchase
7363,21,product_view
7364,2923,purchase
7365,2430,product_view
7366,2293,purchase
7367,1926,product_view
7368,3145,checkout
7369,1473,purchase
7370,1100,add_to_cart
7371,2746,add_to_cart
7372,2638,homepage_view
7373,390,product_view
7374,3649,checkout
7375,3414,homepage_view
7376,3362,checkout
7377,2616,add_to_cart
7378,1355,homepage_view
7379,2307,homepage_view
7380,426,product_view
7381,1726,homepage_view
7382,1030,purchase
7383,6,add_to_cart
7384,191,product_view
7385,148,homepage_view
7386,405,add_to_cart
7387,258,product_view
7388,2778,homepage_view
7389,3551,product_view
7390,2138,checkout
7391,824,homepage_view
7392,3936,product_view
7393,10,purchase
7394,1111,homepage_view
7395,3834,checkout
7396,838,product_view
7397,3223,homepage_view
7398,988,homepage_view
7399,625,homepage_view
7400,30,homepage_view
7401,2176,homepage_view
7402,3150,product_view
7403,2469,homepage_view
7404,1079,add_to_cart
7405,3552,checkout
7406,2353,checkout
7407,546,product_view
7408,1129,purchase
7409,1196,homepage_view
7410,1523,homepage_view
7411,2070,homepage_view
7412,3359,checkout
7413,2439,checkout
7414,617,add_to_cart
7415,149,product_view
7416,3344,add_to_cart
7417,1812,homepage_view
7418,2347,product_view
7419,172,product_view
7420,47,homepage_view
7421,626,homepage_view
7422,1811,add_to_cart
7423,3888,product_view
7424,2255,product_view
7425,453,product_view
7426,1419,purchase
7427,2973,product_view
7428,754,homepage_view
7429,3373,product_view
7430,2756,add_to_cart
7431,1009,homepage_view
7432,2724,product_view
7433,3248,product_view
7434,2903,product_view
7435,2831,product_view
7436,1134,add_to_cart
7437,2732,purchase
7438,3011,purchase
7439,2912,add_to_cart
7440,1226,product_view
7441,168,checkout
7442,3686,checkout
7443,86,checkout
7444,1678,homepage_view
7445,1983,homepage_view
7446,849,purchase
7447,3797,purchase
7448,3123,product_view
7449,3184,purchase
7450,1487,checkout
7451,442,product_view
7452,271,product_view
7453,1601,add_to_cart
7454,344,product_view
7455,1207,purchase
7456,2551,product_view
7457,3916,checkout
7458,3082,checkout
7459,2542,homepage_view
7460,1258,homepage_view
7461,3370,add_to_cart
7462,2292,homepage_view
7463,1533,add_to_cart
7464,3423,homepage_view
7465,267,product_view
7466,1654,homepage_view
7467,3728,homepage_view
7468,893,homepage_view
7469,2249,purchase
7470,239,product_view
7471,3406,purchase
7472,915,purchase
7473,1439,purchase
7474,3017,product_view
7475,2532,checkout
7476,1461,homepage_view
7477,2294,homepage_view
7478,1882,checkout
7479,3080,homepage_view
7480,2200,purchase
7481,1416,add_to_cart
7482,2259,product_view
7483,367,homepage_view
7484,2992,add_to_cart
7485,3742,product_view
7486,1594,add_to_cart
7487,86,product_view
7488,3127,homepage_view
7489,1737,product_view
7490,1658,product_view
7491,2042,homepage_view
7492,2494,homepage_view
7493,620,product_view
7494,2352,add_to_cart
7495,132,add_to_cart
7496,3493,homepage_view
7497,904,add_to_cart
7498,3457,add_to_cart
7499,988,product_view
7500,1222,product_view
7501,2095,product_view
7502,1764,homepage_view
7503,2805,product_view
7504,1227,product_view
7505,1285,add_to_cart
7506,690,checkout
7507,1048,product_view
7508,687,add_to_cart
7509,786,checkout
7510,340,homepage_view
7511,412,purchase
7512,1997,homepage_view
7513,3333,purchase
7514,286,homepage_view
7515,3585,product_view
7516,1110,add_to_cart
7517,850,purchase
7518,430,homepage_view
7519,1605,checkout
7520,31,add_to_cart
7521,3782,homepage_view
7522,603,product_view
7523,440,product_view
7524,985,product_view
7525,1373,checkout
7526,1919,purchase
7527,412,add_to_cart
7528,528,purchase
7529,310,homepage_view
7530,2997,homepage_view
7531,3468,checkout
7532,1812,checkout
7533,1362,homepage_view
7534,2722,product_view
7535,2039,checkout
7536,2485,homepage_view
7537,704,homepage_view
7538,663,add_to_cart
7539,365,purchase
7540,923,checkout
7541,2161,checkout
7542,3857,product_view
7543,176,add_to_cart
7544,1173,homepage_view
7545,1202,purchase
7546,936,product_view
7547,382,add_to_cart
7548,3295,checkout
7549,1283,homepage_view
7550,3857,purchase
7551,1213,product_view
7552,306,product_view
7553,1402,homepage_view
7554,602,checkout
7555,2391,checkout
7556,3846,homepage_view
7557,2204,homepage_view
7558,712,purchase
7559,3127,homepage_view
7560,3838,add_to_cart
7561,1466,add_to_cart
7562,3757,checkout
7563,3272,product_view
7564,403,product_view
7565,614,purchase
7566,2845,homepage_view
7567,3735,homepage_view
7568,2671,homepage_view
7569,4000,purchase
7570,1802,add_to_cart
7571,2651,homepage_view
7572,177,add_to_cart
7573,449,product_view
7574,743,purchase
7575,1565,homepage_view
7576,1979,add_to_cart
7577,2349,add_to_cart
7578,2755,homepage_view
7579,307,checkout
7580,751,homepage_view
7581,869,add_to_cart
7582,3968,checkout
7583,3339,add_to_cart
7584,214,homepage_view
7585,1618,purchase
7586,1664,homepage_view
7587,2531,add_to_cart
7588,3334,checkout
7589,3139,purchase
7590,1598,add_to_cart
7591,2181,homepage_view
7592,1673,checkout
7593,3612,homepage_view
7594,512,homepage_view
7595,2259,purchase
7596,3036,product_view
7597,987,homepage_view
7598,2765,product_view
7599,253,homepage_view
7600,38,homepage_view
7601,3115,homepage_view
7602,629,checkout
7603,3477,add_to_cart
7604,987,add_to_cart
7605,1726,homepage_view
7606,2094,add_to_cart
7607,1478,product_view
7608,1702,product_view
7609,305,checkout
7610,1739,product_view
7611,2281,add_to_cart
7612,245,purchase
7613,1745,product_view
7614,2808,product_view
7615,3367,add_to_cart
7616,2887,homepage_view
7617,3455,add_to_cart
7618,2206,add_to_cart
7619,3477,homepage_view
7620,1025,homepage_view
7621,217,purchase
7622,2976,add_to_cart
7623,507,homepage_view
7624,761,homepage_view
7625,2952,add_to_cart
7626,2629,homepage_view
7627,1054,homepage_view
7628,2675,checkout
7629,2568,add_to_cart
7630,1905,product_view
7631,275,homepage_view
7632,492,product_view
7633,827,homepage_view
7634,951,product_view
7635,2974,homepage_view
7636,2895,homepage_view
7637,3108,product_view
7638,3383,purchase
7639,3116,homepage_view
7640,1179,product_view
7641,1101,product_view
7642,3662,product_view
7643,1637,checkout
7644,3510,product_view
7645,1456,checkout
7646,3614,homepage_view
7647,39,checkout
7648,2287,homepage_view
7649,3085,homepage_view
7650,2170,homepage_view
7651,144,homepage_view
7652,2732,product_view
7653,2503,product_view
7654,2416,add_to_cart
7655,759,homepage_view
7656,247,product_view
7657,2971,product_view
7658,3117,add_to_cart
7659,765,homepage_view
7660,2423,homepage_view
7661,1315,product_view
7662,207,checkout
7663,3996,add_to_cart
7664,2019,homepage_view
7665,2567,homepage_view
7666,2290,homepage_view
7667,3694,product_view
7668,3186,add_to_cart
7669,2867,homepage_view
7670,2350,product_view
7671,3348,add_to_cart
7672,3168,product_view
7673,1318,homepage_view
7674,701,product_view
7675,3432,product_view
7676,288,checkout
7677,2202,checkout
7678,1594,homepage_view
7679,2471,homepage_view
7680,3988,product_view
7681,850,product_view
7682,50,purchase
7683,1231,product_view
7684,2612,checkout
